text_object,containsMention_category,weekday_category
"its called benign neglect of foundational black americans white supremacists have been practicing it for centuries",1,4
"rt taemin <u+ddc><u+bbfc> the rd album [never gonna dance again act ] <u+fa> pm kst <u+f><u+ffb> taemin <u+ce><u+c><u+bc>…",1,4
"rt weezy f baby and the f stands for fucking dumbass",1,4
"where my dmv mutuals at hey twins",0,4
"how do u all deal with insomnia especially caused by anxiety?",0,4
"i’m fornicating passionately to this album",0,4
"cle i said this last week <u+f><u+ffd><u+d><u+><u+fef><u+f><u+ffd><u+d><u+><u+fef>",1,4
"this is the most inaccurate and funniest thing i’ve seen all month<u+f><u+f><u+f>",0,4
"crying bc i love them so much",0,4
"nice makes perfect sense no arbitrage visa",1,4
"check out the new episode of tsn only on channels on instagram youtube and twitter starring…",1,4
"rt rapper lil wayne meets with trump he listened to what we had to say",1,4
"yes pls",1,4
"fatimah please",1,4
"rt oh no dracula im at your door and my gown is soaked from the rain please dont invite me in",1,4
"fine smh i still dislike this dub",1,4
"rt pure bliss<u+f>",1,4
"yep early voted a couple weeks ago",1,4
"rt goal comments shares link fan choice awards mamavote blackpink …",1,4
"amazing album but theres a mistake why isnt tems make popping up as a feature mbok get your team on it…",1,4
"everyone say happy birthday to",1,4
"and this is a fact but i still stan tho",1,4
"w he did tweet that what are you even talking about",1,4
"please don’t do this there’s so much life ahead of you",1,4
"your blessings will start here on earth <u+fc>",1,4
"rt i miss seeing jin with a guitar he looks so soft",1,4
"rt did we make it? yes we did",1,4
"my anxiety is so high i’m in bed already because i know i’m not gonna be able to sleep",0,4
"so my band decided to put me in charge of lyrics because im the only one who knows how to write in spanish thanks…",0,4
"the only thing i didn’t miss about hawaii was this heat <u+f>",0,4
"lets go team solid d<u+c><u+fef> vote <u+ffa><u+ff> @ portland oregon",1,4
"he is a crazy dude should be + for sure",1,4
"have u seen the stupid tiktoks of bertholdt hwjswbsj",1,4
"all the best on your verzuz with ti",1,4
"this darned thread trump tries to falsely call corrupt w china wilbur ross is serving on board of…",1,4
"yh ty for answering",0,4
"rt new mythic fennec <u+f> codmobile",1,4
"we have your scarings and pairings for halloween this weekend make ""casper"" cupcakes cheesy ""beetlejuice"" eyeball…",0,4
"the most brain dead country on this earth",0,4
"my moms at the vet with luna and turns out she’s a he",0,4
"mig upon seeing the ret n of a great dig t l s ld r i was so happy i got something in my eyes",1,4
"moreno fuentes gud gir",1,4
"rt tomorrow",1,4
"rt <u+fa> missing person <u+fa> friends are becoming increasingly concerned for the welfare of missing yr old kondwani mwale who has…",1,4
"kanye’s ab to sell the planet for kimberley’s next birthday",0,4
"<u+><u+fef>my inktober art klinger‘s mass hat inktober tfpics inktobertf inktoberday thmash mash…",0,4
"this tweet is voter intimidation",1,4
"straight facts",0,4
"no she act like she has the male feelings <u+f> but she lonely and soft tho",0,4
"rt kutuh retweet if this is you and madeinlagos right now",1,4
"rt ia hm thinking",1,4
"hey if u ever need help u can ask someone else okay",0,4
"gotta vote for my man michael j fox in the frighteners",1,4
"rt reuters us seizes iranian missiles slaps iran related sanctions on entities",1,4
"rt new joe biden is pledging that if he’s elected president he will sign an executive order to form a task force that will f…",1,4
"at this point nothing is helping i can hardly get out of bed most days im trying my hardest to stay alive and no one cares",0,4
"rt wizkid’s evolving is exactly how people change once they’re thirty no stress no noise just peace of mind madeinlagos",1,4
"rt dutch abp one of the worlds largest pension funds sold % of its shares in shell during the first half of the year",1,4
"rt i hate people who be testing my gangsta like you really don’t want it with me now when i black you gone think i’m crazy r…",1,4
"so you’re stereotyping every person from said countries that they’re all terrorists?",1,4
"imagine not landing stark in me",1,4
"i was there for soooooo long",1,4
"st try easy as pie supermariodallstars nintendoswitch",1,4
"took hours straight to hit that and failed timing so ill keep this shit like that pretend that the bot was where…",0,4
"rt mama’s fan choice awards mamavote treasure <u+db><u+b><u+c>",1,4
"rt this is what it means to be “from long island”",1,4
"rt ill never shut up about how wholesome minsung will be as parents the way jisung was chasing the kid around having fun and…",1,4
"rt we are all tired of your caravans of criminals approaching our borders arguments you make them in ad…",1,4
"ready to be in a tropical setting <u+fc>",0,4
"luisa somoss",1,4
"rt daydrummer navernow",1,4
"rt one more time misogynoir on social political and interpersonal levels is a unifying not a dividing factor",1,4
"rt success is often achieved by those who dont know that failure is inevitable coco chanel",1,4
"in the pursuit of realism i will saw off my own arm",0,4
"rt i dont know whats a better background d genshinimpact <u+f><u+e>",1,4
"rt just a few of my favorite pics of changbin’s damn arms <u+f><u+fc>",1,4
"rt we belong to everybody and to nobody <u+f><u+f>",1,4
"rt katyal my god this story about trump doj’s malfeasance and incompetence is even worse than folks could imagine and that’s reall…",1,4
"rt learn to love without expectation",1,4
"hear hear i’ve already had my first abusive response to raising the poppy point",0,4
"rt the walkaway lgbt left vs lgbt right live debate",1,4
"shut up alana<u+f><u+fe>",1,4
"rt lima <u+fb><u+d><u+><u+fef><u+fb><u+d><u+><u+fef><u+fb><u+d><u+><u+fef><u+fb><u+d><u+><u+fef> i’m voting for bts twt for favorite duo or group pop rock at the amas",1,4
"rt murdochfreemelbourne is trending it wd be great to see it trending all day all weekend who knows campaigning against this c…",1,4
"rt <u+ff><u+fef> im voting for bts twt for favorite social artist at the amas",1,4
"rt picture perfect",1,4
"rt mama’s fan choice awards mamavote treasure",1,4
"rt abc news stories mentioning the steele dossier stories mentioning michael avenatti stories mentioning tony b…",1,4
"i have not",0,4
"everyday is a second chance<u+f>",0,4
"introducing the san diego palm tree bathroom collection shower curtain large towel bath towel set hand and f…",0,4
"rt booming economy third quarter us gdp soars to % the best quarter of growth in american history …",1,4
"disclaimer this post subject mattercontents thereof text media otherwise are withnon [re]lationviews [o]pi…",0,4
"rebecca you can be a black boss forever <u+f>",1,4
"i did an instagram test posted a photo of a very cute kitty cat followed very soon after a photo of some campaig…",0,4
"rt simply html how to visual guide book and ebook available for free kindleunlimited at amazon",1,4
"rt chip in to end his career for good",1,4
"for me its a",1,4
"rt @amarijones % committed <u+><u+fef><u+fa>",1,4
"rt all in it im voting for justin bieber for favorite male artist pop rock at the amas",1,4
"they hold another event <u+f>",0,4
"rt thank you blue bell five days from now we’re going to win pennsylvania – and we’re going to win four more years for t…",1,4
"rt cnn so far today there have been daily new coronavirus cases in the united states per johns hopkins university data…",1,4
"rt now live on print+ take a sneak peek at s featured gallery review from the print journal read ""changing nation…",1,4
"just let me loveeeee youuuu let me love let me love you",1,4
"just posted a photo",0,4
"rt not even the hapless and corrupt fbi and doj can ignore bobulinski charges and evidence of bidens’ criminality now we know w…",1,4
"if someone gave me a hologram of my dad i would punch them",1,4
" im voting for bts for favorite duo or group pop rock at the amas twt",1,4
"twt im voting for bts twt for favorite social artist at the amas",1,4
"@pipila faria",1,4
"if i am able to watch it i just realized that will be my first ever concert omg",1,4
"why is being a simp such a bad thing <u+ff><u+ff> i am proud of be a simp <u+f><u+faa>",0,4
"rt <u+fe> nct and nct mama category ranking artist of the year <u+e> % gap % song of the year <u+e> % gap…",1,4
"rt q revenue growth yoy % change tesla $tsla +% amazon $amzn +% netflix $nflx +% facebook $fb +%…",1,4
"harry we love you louis we love you louis we love you louis we love you louis we love you louis we love yo…",1,4
"@brndy i’m dominican i can’t help it sorry <u+f>",1,4
"rt if you were visiting a foreign country where the opposition party was desperate to count as many valid ballots as possible…",1,4
"shut up and listen seventeen fallin flower",0,4
"rt he’s home wearing a pink halloween t shirt he had to stop and gulp a bunch of water then he came to say hi tried to roll…",1,4
"just posted a photo",0,4
"rt lincoln voters in michigan <u+ff><u+d><u+><u+fef> demand your governor secretary of state and attorney general to ensure every vote is…",1,4
"with in the second the grangers score on a one play drive to make it ",0,4
"the big purple glitchtrap looks like a lovecraft monster or something and i love it",1,4
"i mean for real",0,4
"rt afrodisiac some of y’all need to hear this",1,4
"rt you deserve someone who cant wait to talk to you and spend time with you and get to know you and fall in love with you ple…",1,4
"rt i swear the quickest way to get me to stop fw you is making me feel unwanted i’ll gladly go",1,4
"that’s too much work pls take what i give",1,4
"wtf unbelievable well actually believable blacklivesmatter lockhimup",0,4
"rt amsbt yall show me this pencil skirt and expect me to go about my day??? i had to draw evelynn before i lost my mind …",1,4
"rt voters everywhere do not mail in your ballot drop it off at this point you cant be sure that a court wont chang…",1,4
"rt ""i was forced to wear this"" written on all my clothes except the mask",1,4
"rt four seasons in japan at the genko an temple",1,4
"rt schools in large american cities are still not fully open from our first lockdown",1,4
"rt a im voting for chris brown for favorite male artist – soul r and b at the amas",1,4
"rt ipac <u+fec><u+fe> member among supporters of an amendment proposing traceability requirements for imported human tissu…",1,4
"adam i should tell you i just started watching buffy for the first time",1,4
"oct th was national black cat day nationalblackcatday nationalblackcatday blackcatsday blackcats…",0,4
